imsi,imei,plan,status,bytes_used,period_reset_ts,home_plmn,flags
310410100002869,351111113034235,dev-basic,ACTIVE,928301655,1788652800,310-410,roaming|volte
310260100009179,350000006739334,dev-basic,ACTIVE,3333506807,1789084800,310-260,volte
310260100009180,350000006521609,mvno-prepaid,ACTIVE,7492348140,1788912000,310-260,tethering|volte
208010100000870,354444446133052,iot-low-power,ACTIVE,215686058,1790121600,208-01,roaming|tethering|volte
208010100000871,354444444759197,dev-pro,ACTIVE,51918023083,1788134400,208-01,roaming|volte
234150100001149,352222220864205,dev-pro,SUSPENDED,107845894289,1787961600,234-15,volte
310410100002870,351111116118092,dev-pro,ACTIVE,30749989908,1789344000,310-410,roaming|tethering
234150100001150,352222220586709,dev-basic,ACTIVE,4228839458,1789084800,234-15,roaming|tethering
310260100009181,350000008234995,dev-basic,ACTIVE,973437416,1790035200,310-260,roaming|volte
310260100009182,350000006767483,dev-basic,ACTIVE,1437809143,1788998400,310-260,roaming
208010100000872,354444442181857,iot-low-power,ACTIVE,398338263,1787961600,208-01,roaming|tethering|volte
208010100000873,354444447793771,dev-basic,ACTIVE,728957535,1789257600,208-01,roaming|volte
310260100009183,350000005792656,dev-pro,ACTIVE,80858852365,1788652800,310-260,roaming|tethering
310260100009184,350000004021800,dev-pro,ACTIVE,24368274758,1788220800,310-260,roaming|tethering
310260100009185,350000007058239,iot-low-power,ACTIVE,198354484,1788998400,310-260,roaming|tethering
310260100009186,350000009706918,dev-basic,ACTIVE,310083355,1789516800,310-260,roaming|volte
310260100009187,350000001193453,dev-basic,ACTIVE,1023288039,1790294400,310-260,volte
310260100009188,350000008193803,dev-basic,ACTIVE,6815059220,1790121600,310-260,roaming|volte
262010100000886,353333339297424,dev-basic,ACTIVE,13773493110,1790121600,262-01,roaming|volte
262010100000887,353333330579564,iot-low-power,ACTIVE,348941301,1788307200,262-01,roaming|volte
310260100009189,350000007968981,dev-basic,ACTIVE,2321304017,1789862400,310-260,roaming
310410100002871,351111116072034,dev-pro,ACTIVE,78762257359,1789776000,310-410,roaming|volte
310410100002872,351111118989508,mvno-prepaid,ACTIVE,1814101014,1787875200,310-410,roaming
310260100009190,350000007953645,dev-pro,ACTIVE,153736095469,1787875200,310-260,roaming|volte
310260100009191,350000002484620,dev-pro,ACTIVE,849160169,1790035200,310-260,roaming|tethering|volte
310260100009192,350000000057964,dev-pro,ACTIVE,63241768441,1788825600,310-260,roaming|volte
262010100000888,353333336679368,dev-basic,ACTIVE,5227123207,1789344000,262-01,roaming|volte
310410100002873,351111118962471,iot-low-power,ACTIVE,264350312,1790380800,310-410,roaming|tethering|volte
310260100009193,350000003118425,iot-low-power,ACTIVE,155066636,1788134400,310-260,roaming|tethering
310260100009194,350000005710898,enterprise-fixed,ACTIVE,302213143813,1789862400,310-260,roaming|volte
310410100002874,351111110060472,iot-low-power,ACTIVE,43418591,1789948800,310-410,roaming
310410100002875,351111119410553,dev-basic,ACTIVE,19008675716,1790121600,310-410,roaming|tethering
310260100009195,350000000958963,dev-pro,ACTIVE,113583548,1790208000,310-260,roaming|volte
310260100009196,350000001542402,iot-low-power,ACTIVE,74668591,1788220800,310-260,roaming
310260100009197,350000001654827,mvno-prepaid,ACTIVE,3870549618,1788652800,310-260,roaming|tethering|volte
234150100001151,352222222207411,iot-low-power,ACTIVE,338762554,1788393600,234-15,
310260100009198,350000007444603,dev-pro,ACTIVE,87006141325,1788480000,310-260,roaming|tethering|volte
310260100009199,350000003720410,dev-basic,ACTIVE,10271792100,1788912000,310-260,roaming
310260100009200,350000004396087,mvno-prepaid,ACTIVE,307875405,1789257600,310-260,roaming
310410100002876,351111112605951,dev-basic,ACTIVE,9636572357,1790121600,310-410,roaming|tethering|volte
310260100009201,350000008225779,mvno-prepaid,ACTIVE,2358702264,1788393600,310-260,roaming
310260100009202,350000007363621,dev-pro,ACTIVE,35656968976,1789516800,310-260,roaming
310260100009203,350000007596055,dev-basic,ACTIVE,10077912694,1789862400,310-260,
262010100000889,353333338681313,dev-basic,ACTIVE,2447734213,1790208000,262-01,roaming|tethering|volte
310260100009204,350000002185557,iot-low-power,ACTIVE,229057077,1788134400,310-260,roaming|tethering|volte
310410100002877,351111119494250,dev-basic,ACTIVE,9255484055,1789776000,310-410,roaming|tethering|volte
310410100002878,351111110679917,dev-basic,ACTIVE,11431269680,1789862400,310-410,volte
310260100009205,350000000911871,dev-pro,ACTIVE,115941623457,1788998400,310-260,roaming|tethering
310260100009206,350000006261776,dev-basic,ACTIVE,14778931217,1789344000,310-260,roaming|tethering
310410100002879,351111117791640,dev-basic,ACTIVE,6742639517,1788220800,310-410,roaming
310260100009207,350000000339099,dev-pro,BARRED,28194850774,1790294400,310-260,roaming|tethering|volte
310260100009208,350000006038810,dev-basic,ACTIVE,1442842994,1790380800,310-260,roaming|tethering
262010100000890,353333336268345,dev-basic,ACTIVE,6915730590,1788220800,262-01,roaming|tethering|volte
310260100009209,350000002983969,dev-basic,SUSPENDED,1088351178,1788566400,310-260,roaming|tethering|volte
310260100009210,350000007344829,dev-basic,ACTIVE,6514473457,1787875200,310-260,volte
310410100002880,351111118833342,dev-pro,ACTIVE,26298174956,1789516800,310-410,roaming|volte
310260100009211,350000006757377,dev-basic,ACTIVE,19657513245,1789689600,310-260,volte
310410100002881,351111119463206,dev-basic,ACTIVE,14766753270,1788652800,310-410,tethering|volte
310260100009212,350000005419557,iot-low-power,ACTIVE,355170621,1790380800,310-260,roaming|volte
234150100001152,352222227023847,mvno-prepaid,ACTIVE,2714773442,1788307200,234-15,roaming|volte
310260100009213,350000004753535,iot-low-power,ACTIVE,166538984,1788739200,310-260,roaming|tethering|volte
310260100009214,350000004647273,dev-basic,ACTIVE,9507931642,1788480000,310-260,roaming|tethering|volte
310410100002882,351111112510888,dev-basic,ACTIVE,2771031329,1788825600,310-410,roaming
310260100009215,350000002437289,mvno-prepaid,ACTIVE,15324320,1789776000,310-260,roaming
262010100000891,353333336214075,dev-basic,ACTIVE,8371437546,1788652800,262-01,roaming
310260100009216,350000001593918,dev-basic,ACTIVE,12607450400,1789689600,310-260,roaming|volte|test
310410100002883,351111112548995,dev-basic,ACTIVE,8469667411,1790208000,310-410,roaming
310410100002884,351111117881862,dev-pro,ACTIVE,30385512784,1788739200,310-410,roaming
310260100009217,350000001601703,dev-pro,ACTIVE,99705031388,1788652800,310-260,roaming|tethering|volte
234150100001153,352222223404173,dev-basic,ACTIVE,8871636980,1788998400,234-15,roaming|tethering|volte
310410100002885,351111110400207,dev-basic,ACTIVE,15591456688,1788220800,310-410,
310260100009218,350000002114326,dev-basic,ACTIVE,2809742696,1788998400,310-260,roaming|tethering
310260100009219,350000002402515,iot-low-power,ACTIVE,643607194,1788307200,310-260,
310260100009220,350000005137696,dev-basic,ACTIVE,17054262575,1789862400,310-260,roaming|volte
310410100002886,351111111903043,dev-basic,ACTIVE,4330907198,1789257600,310-410,roaming|tethering|volte
310410100002887,351111111228722,mvno-prepaid,ACTIVE,256759285,1788566400,310-410,tethering|volte
310260100009221,350000008107555,iot-low-power,ACTIVE,22309577,1789430400,310-260,roaming|volte
310260100009222,350000001186226,dev-pro,ACTIVE,98496276402,1788739200,310-260,roaming|tethering
234150100001154,352222221872876,mvno-prepaid,ACTIVE,1122546980,1789084800,234-15,roaming|tethering
310260100009223,350000008235059,dev-basic,ACTIVE,18694059136,1788134400,310-260,roaming|volte
208010100000874,354444440364471,dev-pro,ACTIVE,82722848617,1789948800,208-01,roaming|volte
234150100001155,352222228660266,dev-basic,ACTIVE,327346487,1789257600,234-15,roaming|volte
310260100009224,350000009976735,dev-pro,SUSPENDED,96644937758,1790208000,310-260,roaming|volte
310260100009225,350000003716764,mvno-prepaid,ACTIVE,4811243873,1788220800,310-260,
310260100009226,350000003753478,dev-basic,ACTIVE,3752878029,1788307200,310-260,roaming|volte
310260100009227,350000008190312,iot-low-power,ACTIVE,218988866,1787961600,310-260,
310410100002888,351111112805874,dev-basic,ACTIVE,16367188791,1788825600,310-410,roaming|tethering
310260100009228,350000002592273,dev-basic,ACTIVE,6375738443,1788220800,310-260,roaming|volte
310260100009229,350000007259761,dev-pro,ACTIVE,97796658015,1789084800,310-260,roaming|volte
310260100009230,350000008197408,dev-pro,ACTIVE,22476982009,1788307200,310-260,roaming
208010100000875,354444445840806,dev-basic,ACTIVE,19725108025,1787875200,208-01,volte
234150100001156,352222221923208,dev-basic,ACTIVE,6648383520,1787961600,234-15,roaming
310260100009231,350000001289889,dev-basic,ACTIVE,9859882920,1788134400,310-260,roaming|volte
234150100001157,352222221867264,dev-basic,ACTIVE,14172836872,1789948800,234-15,tethering|test
310260100009232,350000005941444,dev-basic,ACTIVE,11289960249,1788048000,310-260,volte
310260100009233,350000004095945,enterprise-fixed,ACTIVE,64306874719,1788566400,310-260,roaming|volte
310260100009234,350000008150936,dev-pro,ACTIVE,36338360377,1790294400,310-260,roaming|volte
310410100002889,351111115945412,iot-low-power,ACTIVE,347026094,1790121600,310-410,roaming
310410100002890,351111112853551,iot-low-power,ACTIVE,62163815,1789948800,310-410,tethering
310260100009235,350000007200963,dev-pro,ACTIVE,135294345718,1790380800,310-260,roaming|volte
262010100000892,353333334541834,dev-pro,ACTIVE,70930529592,1788048000,262-01,roaming|volte
208010100000876,354444447607773,dev-pro,ACTIVE,6148067483,1787961600,208-01,roaming
310410100002891,351111117694786,dev-basic,ACTIVE,13376183698,1789344000,310-410,roaming
310260100009236,350000002310510,mvno-prepaid,ACTIVE,7911225861,1788998400,310-260,roaming|volte
310260100009237,350000006244004,iot-low-power,ACTIVE,32973474,1788134400,310-260,roaming|tethering|volte
310410100002892,351111112298898,iot-low-power,ACTIVE,430519866,1790208000,310-410,roaming
310410100002893,351111112661186,dev-pro,ACTIVE,10553358096,1789084800,310-410,roaming|volte
310260100009238,350000004773335,dev-basic,ACTIVE,694696519,1790035200,310-260,roaming|volte
310410100002894,351111116184490,dev-pro,ACTIVE,45286203488,1788652800,310-410,roaming|volte
234150100001158,352222225302417,dev-basic,ACTIVE,8419149086,1787961600,234-15,tethering
310260100009239,350000008363653,dev-basic,ACTIVE,10863781871,1790294400,310-260,roaming|volte
310260100009240,350000008361616,dev-basic,ACTIVE,1786305320,1787875200,310-260,roaming|tethering|volte
310410100002895,351111115433633,dev-pro,ACTIVE,98841610588,1789171200,310-410,roaming|volte
310260100009241,350000006999995,dev-basic,ACTIVE,9291767228,1789948800,310-260,roaming|volte
310410100002896,351111114088933,dev-pro,ACTIVE,67264741207,1789257600,310-410,roaming
310260100009242,350000007912088,dev-basic,ACTIVE,440027204,1789344000,310-260,roaming|tethering|volte
310260100009243,350000005180514,dev-basic,ACTIVE,6894326106,1788048000,310-260,roaming
310260100009244,350000001038112,mvno-prepaid,ACTIVE,2661004743,1788048000,310-260,roaming|volte
310260100009245,350000005030560,iot-low-power,ACTIVE,174626362,1788048000,310-260,volte
262010100000893,353333336189889,dev-basic,ACTIVE,3097683833,1790294400,262-01,roaming|tethering
310410100002897,351111113100283,dev-basic,ACTIVE,4544676524,1789603200,310-410,roaming
310260100009246,350000005407297,iot-low-power,ACTIVE,136192210,1788480000,310-260,roaming
310260100009247,350000003331085,dev-basic,ACTIVE,15593273284,1788998400,310-260,
310260100009248,350000002667778,dev-pro,ACTIVE,687054298,1787875200,310-260,roaming|volte
262010100000894,353333333774733,dev-basic,ACTIVE,3831772487,1790208000,262-01,roaming|volte
310260100009249,350000008582641,iot-low-power,ACTIVE,226648556,1789171200,310-260,roaming|volte
310260100009250,350000000874269,iot-low-power,ACTIVE,34715046,1789430400,310-260,tethering|volte
310260100009251,350000004945966,iot-low-power,ACTIVE,221270124,1787875200,310-260,roaming|volte
310260100009252,350000009034683,dev-basic,ACTIVE,3908068232,1790121600,310-260,roaming
310260100009253,350000006646570,dev-pro,ACTIVE,113180219141,1789430400,310-260,roaming|tethering
310410100002898,351111110739646,dev-pro,ACTIVE,6048202094,1789084800,310-410,roaming|volte
310260100009254,350000008291417,iot-low-power,ACTIVE,146836297,1788566400,310-260,roaming|volte
310260100009255,350000003871353,dev-basic,ACTIVE,10779764169,1788739200,310-260,volte
310260100009256,350000001034632,dev-basic,ACTIVE,23275763665,1789344000,310-260,roaming|tethering|volte
310260100009257,350000007963222,iot-low-power,ACTIVE,290296183,1788652800,310-260,roaming
310260100009258,350000005547001,mvno-prepaid,ACTIVE,4788187231,1789603200,310-260,roaming|volte
234150100001159,352222220081560,dev-basic,ACTIVE,7629205323,1789862400,234-15,roaming|volte
310260100009259,350000007167071,iot-low-power,ACTIVE,99145161,1788825600,310-260,roaming|tethering|volte
208010100000877,354444447144843,mvno-prepaid,ACTIVE,31341843,1789084800,208-01,roaming|volte
310260100009260,350000000955985,iot-low-power,ACTIVE,454258788,1789430400,310-260,roaming|tethering
310260100009261,350000006106419,dev-basic,ACTIVE,9078333379,1788393600,310-260,roaming|tethering|volte
234150100001160,352222224447429,dev-basic,SUSPENDED,23429438141,1789257600,234-15,roaming|tethering|volte
310260100009262,350000007313238,dev-pro,ACTIVE,97288558612,1789516800,310-260,roaming|tethering
310410100002899,351111117646687,dev-basic,ACTIVE,6757094260,1789516800,310-410,roaming
310260100009263,350000004847055,dev-pro,ACTIVE,69294263588,1789689600,310-260,roaming
310410100002900,351111118063213,dev-basic,ACTIVE,27095454149,1787875200,310-410,roaming|tethering|volte
310260100009264,350000004808875,dev-basic,ACTIVE,9006585842,1789948800,310-260,roaming
262010100000895,353333336511884,iot-low-power,ACTIVE,161795052,1789776000,262-01,roaming|volte
310260100009265,350000009781564,iot-low-power,ACTIVE,158134598,1789430400,310-260,roaming
310260100009266,350000002121172,dev-basic,ACTIVE,3395884143,1788566400,310-260,roaming|volte
234150100001161,352222227615170,dev-basic,ACTIVE,4455513763,1788307200,234-15,roaming
310260100009267,350000001004254,dev-basic,ACTIVE,3453510753,1788048000,310-260,roaming|tethering
310260100009268,350000000646303,dev-pro,ACTIVE,189807464110,1789257600,310-260,roaming
310260100009269,350000009070794,dev-basic,ACTIVE,12519524072,1787875200,310-260,roaming|volte
310260100009270,350000007315415,dev-basic,ACTIVE,9105398500,1789171200,310-260,roaming
310260100009271,350000008337111,dev-basic,ACTIVE,18868309668,1789948800,310-260,roaming|volte
310260100009272,350000005844630,enterprise-fixed,ACTIVE,15480438779,1787875200,310-260,roaming|volte
262010100000896,353333339222836,mvno-prepaid,ACTIVE,3689891670,1788220800,262-01,roaming|volte
208010100000878,354444442767242,dev-basic,ACTIVE,2369361061,1788393600,208-01,roaming|tethering
310260100009273,350000002099832,mvno-prepaid,ACTIVE,1283906667,1789344000,310-260,roaming|tethering|volte
310410100002901,351111111972626,enterprise-fixed,ACTIVE,214002455415,1789516800,310-410,roaming|tethering|volte
262010100000897,353333332782364,dev-pro,ACTIVE,75108291759,1787961600,262-01,roaming|tethering
310260100009274,350000003540503,dev-basic,ACTIVE,9638055377,1788739200,310-260,
310260100009275,350000003520604,dev-basic,ACTIVE,8616518038,1788134400,310-260,roaming|volte
310260100009276,350000003211519,dev-basic,ACTIVE,7087216282,1787875200,310-260,roaming|tethering|volte
310260100009277,350000004479925,iot-low-power,ACTIVE,192261425,1790380800,310-260,roaming
310260100009278,350000006018556,dev-pro,ACTIVE,33516368079,1788134400,310-260,roaming|tethering
310410100002902,351111110745411,iot-low-power,ACTIVE,65621044,1790294400,310-410,roaming|volte
310260100009279,350000009953478,dev-pro,ACTIVE,70637096838,1789603200,310-260,roaming|tethering
310410100002903,351111112326350,mvno-prepaid,ACTIVE,86330740,1788912000,310-410,volte
310410100002904,351111119097541,dev-basic,ACTIVE,23914181708,1790121600,310-410,tethering
310260100009280,350000001222013,dev-basic,SUSPENDED,18030964341,1788480000,310-260,roaming
310260100009281,350000009778826,dev-pro,ACTIVE,56458572629,1789344000,310-260,roaming|volte
234150100001162,352222226162455,dev-pro,ACTIVE,58375171474,1790294400,234-15,roaming|tethering
310410100002905,351111116226416,iot-low-power,ACTIVE,359594930,1790208000,310-410,roaming
310410100002906,351111119612711,mvno-prepaid,ACTIVE,1555385238,1788825600,310-410,roaming|tethering
310260100009282,350000002533392,dev-basic,ACTIVE,6738899396,1789257600,310-260,roaming
